gene_symbol,log2_fold_change,nominal_p,adjusted_p
GPN3,0.14330849713572824,0.06401204689351422,0.16666701748079937
SENCR,0.4594938803411105,0.06403556703326296,0.16670751910114764
CFAP46,-0.2170971646402968,0.06419420181509725,0.16709971871555782
DMRTA1,0.39941648333402247,0.06420277236070532,0.16710124698855047
SMIM11,0.17061771110423507,0.06422974367445504,0.1671506608044285
TRBV7-2,0.5290859157971632,0.0642654059056465,0.1672177430035319
PALS2,0.1655246337559122,0.06427149885162745,0.1672177430035319
LOXL1-AS1,0.46453267075783744,0.0642938585672588,0.16725512722735447
LRRC40,-0.18631119614084568,0.06433248587983487,0.16731631003852007
HMGCLL1,-0.17428961564193957,0.06433336501791646,0.16731631003852007
CNN1,0.6428050322058416,0.06440856125681522,0.16749106667491606
TMEM204,0.3639204156185052,0.06441854246921817,0.16749621272337958
SAMD5,-0.2412964329735332,0.06446554294985239,0.16759760023392875
SDHAP2,0.25406516335888085,0.0644807404039891,0.16761629128115943
UQCRHL,0.17302117447793597,0.06449766065984927,0.16763945551611883
EGLN3,0.22756814157027616,0.0645532456215142,0.16774226990737598
ETAA1,0.1510111443841473,0.06459989986240185,0.16784266435202744
LINC02389,-0.3882815550556842,0.06468077750634979,0.1680319416638212
SERPINF1,-0.302783432589933,0.0646956180501986,0.1680442323432077
ZNF101P2,-0.3233584262912055,0.0647015655465057,0.1680442323432077
CFAP97D2,0.5539693138314519,0.0647919034878284,0.16825798162577374
MCC,0.23609157111791745,0.06484767952416874,0.1683819352586994
ZNF81,0.11993157184485435,0.06485744878035672,0.16838641285309433
H2BC9,0.735677763152623,0.06487643003256967,0.16841480305242662
SLC66A1,0.13290472261161712,0.06491502118677918,0.1684940858705946
EPSTI1,-0.3666791957497062,0.0649307924477791,0.168514124826344
C8ORF33,-0.1312760210336874,0.06496097839594263,0.16854037783004566
DISC1,0.2311023829753465,0.06496217633017579,0.16854037783004566
BCAP29,-0.1503835496567758,0.06497091683286035,0.16854037783004566
THYN1,-0.12838952487286903,0.06501671983715927,0.16863258524307073
NPAT,-0.11444717716944464,0.06506433638618464,0.168726547532153
IMPA2,0.2829361263897918,0.06506906940325541,0.168726547532153
LINC00937,-0.27649565319325853,0.06509593378500729,0.16875439559747185
GLYCTK,-0.22221256134814785,0.06514335898045336,0.1688564268507578
RFC2,-0.12452008492984312,0.06519509668110643,0.16894868993837298
SOX6,0.17289896920022674,0.06527318998756512,0.16913012374718067
MYADM,-0.17520280612346717,0.06531873818253547,0.16922719506110284
FAM227A,0.2102380780464781,0.06534066562877652,0.16926305349949522
KRT18,1.0078739458354886,0.06535369189881667,0.169271767140869
ABHD1,0.3228654022429698,0.06536020362297565,0.169271767140869
PABPC5,0.1822141210031014,0.06537559266651606,0.1692906755044968
C9ORF153,0.4843035980959377,0.06540661556661506,0.16932911198822756
LIPG,0.6645037588153668,0.06545842081777803,0.1694422713501004
CDKN2AIP,0.1146985318566558,0.06547327023851243,0.16944724451334184
H2BC12,0.26434463840089917,0.06548027399886616,0.16944724451334184
CAPN7,0.0740347799419876,0.06548462858288769,0.16944724451334184
AADAT,-0.17333538583136976,0.0655927569198174,0.16968508158307974
CARNMT1,-0.15097636100083767,0.0656129930534585,0.1697164554624246
ANOS1,0.22638271472060456,0.06564221544504374,0.1697596650520508
PIAS4,0.10608953934325438,0.06565402936297125,0.1697596650520508
ATP5MC2,0.09319541465134762,0.06567074193515123,0.1697819045756732
PET100,0.1642532332213653,0.06572268931505074,0.1698952216936306
ANAPC10,-0.11612320310408177,0.0657471455234127,0.16993745405662522
SNTG1,-0.24605998656205672,0.06576891398069688,0.16995744050749423
FAM161B,-0.10796962150426026,0.06577111786874508,0.16995744050749423
AMFR,0.09700108967558307,0.06580010801501916,0.170011364135584
RSC1A1,-0.23456421732313304,0.06581527694194479,0.1700295682142491
TRAK2,-0.20463531895035111,0.06588977328646027,0.1701794787145598
GLI3,0.2800667970369304,0.06589769600026311,0.1701794787145598
PPRC1,-0.10195086741640667,0.06591008394014594,0.17019047211339683
NUDT4,-0.16204230974088318,0.06596423018494249,0.17030927618120528
STAT5B,0.0927228479146045,0.06600072347779432,0.17038247941708348
FUT1,-0.21437051001596472,0.06602135623399448,0.1704147252847131
EYA1,0.32867795845393744,0.06603359855412601,0.17042530842619133
FASN,-0.13106590574843047,0.06612456545768162,0.17062455141689048
DPYSL2,0.09232554209722466,0.06612710148076134,0.17062455141689048
MRPL17,-0.13819708790418472,0.06618561023958679,0.1707123854497586
SFMBT2,0.16237542673558636,0.0662513801449112,0.17086097065218536
PHEX-AS1,-0.4005553984986387,0.06631027079336932,0.17099177996501333
SPECC1L,0.11546997773938016,0.06638401220216616,0.1711608474259103
ASPRV1,0.11651999612123376,0.06645562583076096,0.17128219483606175
PKM,-0.1642966407316635,0.06659036206679687,0.17158720527146687
GORASP1,0.10845087064097925,0.06661085947154023,0.17161889458380214
POLR3F,-0.1590312204216906,0.06665761127924727,0.1716845913139381
RALYL,-0.3227392905422765,0.06666096572587907,0.1716845913139381
PHOSPHO1,-0.4164529664690715,0.06668179041782116,0.17171709587049885
RILPL2,0.1758075596371098,0.06674279375175701,0.17185304662541837
N4BP2,0.15434555686686835,0.066761792929666,0.17185968365648002
SNX30,-0.13859159527920362,0.06677578637824734,0.17187456771803925
PCBD1,0.17788527775147056,0.0668019988319784,0.17192089481767367
CFD,0.5154400690452642,0.06687038387818943,0.17207573210651375
PRR12,-0.10474334223099824,0.06689370369919577,0.1720820820424715
LOC100505664,-0.6248630467192746,0.06689659434075411,0.1720820820424715
BSPRY,0.25260098788354113,0.06689751572211508,0.1720820820424715
SPATA24,0.22791400249844068,0.06691181087747208,0.17209770379409783
LETM1,-0.090508745924991807,0.06692616442224988,0.17211347186658216
NCOA7,-0.22908978910595312,0.06693510869554423,0.1721153267944025
ARID4B,-0.08000981113866246,0.06703186345046803,0.1723088772742385
ZBTB14,0.11122416176892136,0.06703792883972214,0.1723088772742385
MIR3936HG,0.14680228386245053,0.06706243887362003,0.1723368825124298
THAP12,-0.08728226371352399,0.06713030696009357,0.1724689400984066
LOC100996842,0.1761458090252963,0.06721852045527917,0.17267201874950827
RPL23A,0.14855147547394232,0.0672471578276541,0.17270555343443286
LRRTM2,-0.29684927998814525,0.06728386687927007,0.1727227790561157
PDCD11,-0.08222876055227957,0.0672853034837975,0.1727227790561157
RAP1GAP,-0.24808598236056945,0.0672935934153343,0.1727227790561157
BAG4,-0.2269563461116113,0.0673051230902018,0.1727227790561157
LSMEM2,0.5029161024417876,0.06730870378859898,0.1727227790561157
OMG,-0.18093920782128992,0.06731155715607642,0.1727227790561157
HSPA1B,0.508400979385387,0.0673155203677834,0.1727227790561157
SYNGAP1,-0.14500995440038356,0.06734846728647897,0.17277494408301156
ZDHHC22,-0.2205319287466332,0.06736468712037395,0.17278001887302882
SLC52A3,0.4646032712082713,0.06736695494829623,0.17278001887302882
ELOVL4,-0.3167922661836841,0.06738326581318871,0.17280067835528704
AGO1,-0.0784093747186736,0.06740893929017377,0.17284533973816332
PNMA8A,-0.22515531735810068,0.06749649754978822,0.17304865142266257
TAS2R6P,0.24157634394413283,0.06752299617747526,0.17308250962142022
ZNF542P,-0.13399246084049676,0.0675422673853423,0.17308250962142022
NXPH1,-0.2609450419835857,0.06757588352937656,0.1731461400603967
ETV5,-0.2576670959626126,0.06759260818597683,0.17316779460718248
DDOST,-0.12731275277954168,0.06763118591471788,0.17324542312825358
PIP5KL1,-0.2682147876548834,0.06769283841542942,0.17338213422336676
RNF128,-0.31955895538597145,0.06779692514066123,0.17362748563797628
SPCS1,-0.10809044036162474,0.06782837574038961,0.1736867791316485
PALM,-0.14778946996584352,0.0678506707864371,0.1737226165420079
DGAT1,0.1297442892767826,0.0678625481814858,0.17373177543868384
CCNB1IP1,-0.13079553768529584,0.06787877410813231,0.1737517080633304
SPOP,0.09775229345892812,0.06788693653155206,0.1737517080633304
ASMTL,-0.17503618022944778,0.06793681632409035,0.17384079156915025
ST3GAL1,-0.14074067438458915,0.06793835340096742,0.17384079156915025
TMLHE-AS1,-0.5934447178417402,0.06797768312192377,0.1739109867582491
LMAN2,0.12867632579025656,0.06798240378653643,0.1739109867582491
SHISA3,0.6771536271179677,0.06800751623533627,0.17395396826614
AKAP8,0.11548289504068698,0.06804298814966626,0.17402343413497856
PBX1,-0.10147532536915982,0.06808107890435604,0.17407940060276783
NADK,0.10407610536658218,0.06808223817684646,0.17407940060276783
CNTFR,0.226046217133141,0.06808982144832355,0.17407940060276783
BTBD19,0.2146623924985227,0.06812883506950262,0.1741578708890766
ACTR2,-0.15441172186092267,0.0681625727064716,0.17422283664906055
RNF144B,0.253764360546211,0.06818912111341985,0.17426941318986455
LOC119746555,0.17031395889932455,0.0682727695193953,0.17446188973391075
TRMT13,0.17808926393675595,0.06846236539963933,0.17490367022822542
CEP152,0.2036226339247018,0.06849147132172013,0.17494649971699475
PLCD3,0.24357028510587145,0.06849584659981711,0.17494649971699475
IDH2,-0.23455757190195128,0.06850589115330893,0.17495080621399578
SCRN3,-0.10458168447743788,0.06853200051207078,0.1749961330630906
ZNF382,-0.16620387691131366,0.06862153083305939,0.17518200535025807
PGAP4,-0.2595850407794158,0.06866677896824214,0.17524671244359974
MAP3K14,0.1900451336891491,0.06867199538781735,0.17524671244359974
GPT2,0.21789491181453613,0.06869215154973979,0.17525541493022961
DRC1,0.3322810663436053,0.06871137715530133,0.17526118975278565
LNX1,-0.33937118448358394,0.06871953486699689,0.17526118975278565
ARHGDIA,-0.13439740502483044,0.06873036100082172,0.17526744470129135
ACTR6,-0.1677305436879133,0.0687757147827566,0.1753617354267119
ABCF2,-0.10553684945816588,0.06878900351165652,0.1753742548724096
MBD4,-0.09254175362780126,0.0688265846188919,0.17544869597588925
NME6,0.11403394399645617,0.06883686411079794,0.17545353174660394
ZNF571,0.11636985511641962,0.06887149104187648,0.1754959606332487
SCG2,-0.37916283858342936,0.06888183108023489,0.1754959606332487
INHA,-0.3946622901449117,0.06889206268750948,0.1754959606332487
FGF14,-0.32656014573091896,0.06889543301912975,0.1754959606332487
DOCK8,0.4348758485633368,0.0689365944669686,0.17557944253931856
ALPK3,-0.17410296219597043,0.06897537103340338,0.17564522083740153
OCRL,-0.13238478639628237,0.06898660510393252,0.17564522083740153
DPP10,-0.20106053088113596,0.06898759545670431,0.17564522083740153
PLCG2,0.3779062037445069,0.06900024399375258,0.17565605777587392
NLRC5,0.3216469565155933,0.06903171713455591,0.17571480862743402
FBXL15,-0.16145811138739896,0.06905510511041274,0.17575296754207798
PIGP,0.1512406532992796,0.06907030997613038,0.1757702927793781
ACAP3,-0.15984428838413578,0.06908270496309232,0.17577558544220775
ALB,-0.5123773529673512,0.06912296130151564,0.17582189510576782
ZNF350-AS1,0.35916299616673564,0.06912418779921473,0.17582189510576782
HM13,-0.06734369709372956,0.06916352454490261,0.17590057499992184
JAZF1,-0.187162920535902,0.06919399629085216,0.17595669254815047
WDR73,0.09355683137894388,0.06924433706664848,0.17606331622230556
CNOT8,0.1320282166668365,0.06927540799008994,0.1760776785044868
CEP41,-0.15856299974467802,0.06927934298332324,0.1760776785044868
CFAP36,-0.14827700616669717,0.0692825478444181,0.1760776785044868
PEX1,-0.13087492776124465,0.0692836348078426,0.1760776785044868
ADRA2C,0.22967090266080523,0.06930140582159763,0.17610145990674517
ASB1,-0.124566349656269,0.06933345595419474,0.17616151572921218
TVP23A,-0.16305045197308088,0.06934629866597732,0.1761727609391396
EFCAB7,-0.16018503085159175,0.06936768773080962,0.1762057126084437
FARS2,-0.10908014218449492,0.06937913579034409,0.1762134075024502
ATG10,0.17317091958977415,0.06940279064421734,0.1762521003365825
CACNA2D2,-0.17976226063316547,0.06941319015685798,0.1762558564687817
ACSL1,0.24063804295677205,0.06942111130517588,0.1762558564687817
KCNQ2,-0.21708301361748103,0.0694439125274364,0.1762923630214398
CDC34,-0.1116978513366762,0.06946983274328154,0.1763367777285503
TEN1-CDK3,0.22839052317614716,0.06949125597977657,0.17636976826878906
ADNP,0.06336934436098485,0.06957282687057971,0.17653398463184675
TRGC2,0.6017026716484842,0.06963067987112882,0.1766593648948603
CLSTN2,-0.3534401692058142,0.06965803043559504,0.17670733669221184
HEG1,0.31164610018827865,0.06981096518668609,0.17705238244547758
FNDC7,0.6028864230631785,0.069821006604146793,0.17705639559382075
DBX2,0.29912583725863007,0.0698441783425519,0.17709370041041234
IER5,-0.18939301176841905,0.06993097073837144,0.17729229027675056
STX11,0.4161923752979824,0.06996480729812056,0.17735659217112287
FOXP4,-0.14076911083789057,0.07000240796302683,0.17743041911771792
SMARCB1,0.07170190636522467,0.07003711229864668,0.17749688794321025
HLA-DMA,0.4424239362524798,0.07012462112534464,0.1776756379100095
GBP4,-0.3906910517197728,0.0701507569513242,0.17768857555168285
LINC02361,-0.2811363864130898,0.07015334551436471,0.17768857555168285
TMEM268,-0.1889233087082247,0.07015519508667081,0.17768857555168285
FGD1,-0.11805849270782344,0.07016696649794958,0.17769688757030644
PCCB,-0.1406271545725888,0.0702018892614951,0.1777638209693145
CTCF-DT,0.22067524018800144,0.07022393098075616,0.17777359479303254
ZNF433,-0.21120275716297152,0.07023122905468378,0.17777359479303254
LINC00926,0.273311019151252,0.07024699960556893,0.17779201314923376
HPS1,-0.08894259193561727,0.07025981566102903,0.1778029502600651
RANBP9,-0.12024049749643329,0.07028961826721523,0.1778568665318039
ZMAT4,-0.3447744880409439,0.0703074082866848,0.17786069427478088
XKR4,-0.2742879166062284,0.07030812595812608,0.17786069427478088
PP12613,-0.347549764913494,0.07035053905753032,0.17792497982276062
SCGB1D2,0.734403146612943,0.07039246121349363,0.17798993956131431
PRRT1,-0.21005229849322135,0.07039323107775834,0.17798993956131431
IRAK1,0.1784037429443197,0.07042275572493432,0.17804308492313087
CCDC82,-0.17558238795211256,0.07052894892114342,0.17826849775008488
CALCRL,0.22584221729900375,0.07056096092340385,0.17832787648970852
PCGF5,0.1337121392441167,0.07068423123167031,0.17856149452581851
THSD7A,-0.17825986057232246,0.07068728056341125,0.17856149452581851
EIF3M,-0.10535643000323348,0.07068752298700168,0.17856149452581851
STEAP1B,0.29784777222173797,0.07069774987040885,0.17856577803035206
JPT2,0.24237328679042935,0.07076359618073451,0.1787105250553757
POLDIP2,-0.11531352196160329,0.07082216211988492,0.17883685309823996
ARG2,0.32803631006270606,0.07087215977624006,0.17891993442003146
ZBTB38,0.12271531888088828,0.0709109372489923,0.17899624066071612
PCP2,0.751723841438829,0.07092805053592947,0.17901784948360544
MGAM2,0.5046871235339034,0.07096171937538144,0.17907069225566943
ZNF782,-0.1246032070701446,0.0710337931603791,0.17919199466576893
MACIR,-0.1819230866433199,0.07103985341056569,0.17919199466576893
FAM189B,-0.12476047701162862,0.07107762952579513,0.17926567822682468
VIT,0.3913916664030438,0.07111455257681851,0.17932073942288007
C11ORF71,0.13780553114606864,0.0711251626147222,0.17932073942288007
HBEGF,0.21070759244480497,0.07114221496192849,0.17934212951561185
ODAD2,0.3842705897643128,0.07120810357431528,0.17948661077962347
PPP4R2,0.16438016619668083,0.07122162384523802,0.17949599995357743
PARD6B,-0.1225685170208044,0.071232267489623,0.17949599995357743
CCDC124,-0.124233263010062,0.07124102761364931,0.17949599995357743
NSUN6,-0.13521910635928291,0.07124613098343707,0.17949599995357743
MLH1,-0.1119859683993658,0.0713435321205535,0.17971975819175656
WDR83OS,0.15897480377577675,0.0713790687906806,0.1797876400550825
PRH1,-0.15794948000686393,0.07138880215092325,0.17979052073408427
RBP4,-0.3464717708116697,0.07141156122197675,0.17982255315211004
GALNT14,-0.28594437883538815,0.07142729477362013,0.17982255315211004
GABARAP,0.11798038821512602,0.07145321543514897,0.17986617585966364
ULK4,-0.14563811208302413,0.07149403443452441,0.1799256504447554
HNRNPD,-0.09887326315076184,0.07156062800830189,0.18004994648897307
ZFR,0.10883068489509018,0.07164219965452112,0.18023351934720933
FKRP,-0.11593458712482274,0.07165662624720143,0.18024814853745624
TATDN2,-0.103365986184623,0.07171299138471106,0.1803465844855686
PGM2,0.16037659921878245,0.07172450513961694,0.18035387038410888
SMARCD2,0.13871389441617232,0.0717665954596832,0.18043803117917465
CLVS2,-0.3034995204281641,0.07179523652508935,0.18046195422537892
PPM1K,0.1463567762435245,0.07179778263290226,0.18046195422537892
GCGR,0.6974126243237926,0.07180197576747195,0.18046195422537892
STK25,-0.09223027481806234,0.07183364057098302,0.18049130727854104
CCDC122,-0.3452461904603439,0.07183663952163175,0.18049130727854104
CCL19,1.1135232955043572,0.07184633913780049,0.18049130727854104
ST8SIA3,-0.358416647475404,0.07184814735295991,0.18049130727854104
PANK1,-0.17047116003158402,0.07191590104749948,0.18057959822598377
MMP8,1.2905628622165402,0.07191777633248854,0.18057959822598377
PGM2L1,-0.3788636003704646,0.07191780281934931,0.18057959822598377
IFRD2,0.1291160842220842,0.07199017355096794,0.18070090602729627
CMTM7,0.4399591616247758,0.07199201449341282,0.18070090602729627
BRF1,-0.08795272835779144,0.07201200627278766,0.1807294128651941
PDHX,-0.1274538890158361,0.0720270253634581,0.1807454343463064
LOC100507547,0.2903541305910531,0.07205476756641474,0.18078313141205865
NMI,0.2808566577891478,0.07211642177648689,0.1809047008873019
PPIAP41,0.3057839721724924,0.07213585065294756,0.18092317268676056
ATPAF1,-0.10628723048217648,0.07214391797678375,0.18092317268676056
WASF2,0.23261143726920963,0.07217329509059044,0.18095961092450027
LYST,-0.08764183709446272,0.07218153894265218,0.18095961092450027
SRRM5,0.33121401911319404,0.07223413784436492,0.18106082057007905
LOC102723566,0.22752555732022595,0.0722392103855874,0.18106082057007905
IP6K3,0.5837348784208958,0.07225486061403578,0.18107836296843668
H3C6,0.4233929714098539,0.07228666445047054,0.18113637897914503
MTCH1,-0.15313324067381018,0.07233462225216113,0.1812348549628902
LONRF2,-0.24193443378544988,0.07236611274597772,0.181268032316392
QRICH1,-0.0684774329580744,0.0723862409749585,0.181268032316392
HNF4G,0.4389586098126673,0.07238674255274286,0.181268032316392
FNDC3B,0.14896441963317564,0.07238926781202257,0.181268032316392
GLRA3,-0.48414532599057813,0.07239116535916681,0.181268032316392
UBQLN3,0.5381772829817599,0.07242602158019143,0.1813336193415056
POU3F3,0.15997805194037085,0.072501735605799,0.18150110195612376
RBL2,0.11168450540078734,0.0725102582082608,0.18150110195612376
PAXBP1,0.10258500680071592,0.07252286970698316,0.18151096327117835
NRBF2,-0.1561512840709416,0.07259408061269376,0.18166746787473617
KCNJ3,-0.30445180498339286,0.07263383960842654,0.18174523572552012
GPATCH8,-0.0818549447477448,0.07267387514668253,0.18182367687009468
PGP,-0.14126321622332405,0.07270995949219274,0.181892214907504
ZDHHC8P1,-0.17773592698464658,0.07272939114706499,0.1819190829468472
LINC00862,0.4802505616380669,0.0727510432808642,0.18195149801789565
PKIG,-0.12214531882091072,0.0727666261263467,0.18196872777187129
PECR,-0.1621480636075241,0.07280296631463003,0.1820125809698514
HIC1,0.426410897300836,0.0728053220052521,0.1820125809698514
CYP4Z1,-0.2443966562323862,0.07282092271622528,0.1820125809698514
BACE2,0.27114728176033065,0.07282262284944704,0.1820125809698514
USP27X,-0.1934750816231703,0.07284881549075295,0.1820197747446108
KIAA1755,0.27394004362786006,0.07285254031329329,0.1820197747446108
TIMM23B,-0.12297713827016477,0.07285859930803856,0.1820197747446108
VEGFC,0.3067802062177609,0.072865304695671193,0.1820197747446108
TMEM9,-0.10588661580472623,0.07289244023235886,0.18206583132500037
LOC112694756,-0.13376533526650247,0.07294389190203912,0.1821508710810762
PTK2,-0.09536721344095156,0.07296489995632775,0.1821815962049262
PATL1,0.10532344632493372,0.07299964145859394,0.18224660011567628
GARS1,-0.16005884315490038,0.0730135877349863,0.1822596785785329
CAP1,0.11578264865170064,0.07307088792138267,0.18238096292421424
PCSK7,-0.07965167127199546,0.07315978550638476,0.1825593073955817
LRRC37A,0.6703781209519484,0.07327183420179667,0.18279532320355257
AKAP1,-0.08977287956369473,0.0732967499502093,0.1828356898114445
GLUL,0.2771172818169223,0.0733089834111236,0.18284441513086608
ZNF10,-0.1721783128700074,0.07331981554840973,0.1828496436606415
CDV3,0.1465202677998123,0.07333028250871307,0.1828539603514264
KCNG1,0.3962865117213581,0.0734508962851301,0.1830769875146747
DYNLT3,-0.2244474375219605,0.07345169873344062,0.1830769875146747
ADAMTS18,-0.7741956728161159,0.07345471029326062,0.1830769875146747
MAFK,-0.23171124166374923,0.07346670151641074,0.18308507315632733
KRT8P12,0.19451027686480815,0.07352619564245821,0.1832115239276539
BCRP2,0.3687007941272866,0.07358437701351066,0.1833346738804656
FAM228A,-0.21466584124575072,0.07359861063723085,0.18334831221707673
POLR1F,-0.13290764491031992,0.07360756004490913,0.1833487848744488
CRYBB2P1,-0.13256055507660758,0.07362345459322127,0.18336655498461615
UBXN6,-0.09635787694913844,0.07364050730969009,0.18337070370607908
STAC,0.5661819475260956,0.07364264179223642,0.18337070370607908
CRYL1,0.1923929274514533,0.07366943763346288,0.18341560593624495
CPS1,0.23004092307886692,0.07368240355885533,0.18342606908782125
USP21,0.12332449158077095,0.07372494447134192,0.1834944919007674
ZNF234,0.08887016145875615,0.0737274223345972,0.1834944919007674
KCNIP1,-0.2205601160677264,0.07377231979199816,0.18358440441877463
PPP1R9A,-0.14249504769541677,0.07385976670167148,0.18378016842994363
ZNF682,-0.1866447638345159,0.07388309031097656,0.18381635127767149
EFCAB5,-0.25522144167085464,0.07391719148681009,0.18387933622657737
TMEM69,-0.0985955744135707,0.07402337746667224,0.18407458855618627
DPYS,-0.479854110481992,0.07402711701638709,0.18407458855618627
PIDD1,0.17108418889241683,0.07403085788858517,0.18407458855618627
CAMSAP2,-0.13318787845848945,0.07412487280764199,0.18428104234812095
LOC122455339,-0.5024119630878234,0.07413149761459933,0.18428104234812095
P2RY2,0.45980085523266734,0.0741436446783318,0.18428935123645207
PDE2A,-0.2056405897179987,0.07426471060899391,0.1845464392445508
NDUFAF4,-0.2193084073831979,0.07430104608702147,0.18459569188866184
CDC42SE2,-0.15530556113738392,0.07435294595251142,0.18465627270643056
MAD2L1BP,-0.13819065301723965,0.07439982807445698,0.18475059929131085
MRPS17,-0.1361950701800234,0.07447063124713843,0.18490448192572412
KNOP1,0.16491766592345147,0.07452015358196681,0.18498607285827676
MVK,-0.1583225751225168,0.07452116794902248,0.18498607285827676
FAM166B,0.4666737323689685,0.07453491427029095,0.1849982557324155
HEATR4,0.2285571246323148,0.07456213037093468,0.1850418662639644
USP49,-0.11783223421867062,0.07457016587533036,0.1850418662639644
SNORA53,0.3747751304720164,0.07465186926783296,0.18522090218973153
CDK13,-0.05775790751516307,0.07466932952168787,0.1852220592816365
FAM162B,-0.25280855737409563,0.07476757784801809,0.185443793332962
ROBO3,0.21344102355537675,0.07479642559482468,0.18548257609424076
TANGO2,-0.10504443199046776,0.07481949226585552,0.185504318874475
MCTS1,-0.140834918888618,0.07482743128647425,0.185504318874475
CCDC148,-0.15800496385218876,0.07487937475104325,0.18561110764022817
MTX2,-0.18105977008816732,0.07489533213301942,0.1856113812856016
SLC9A9,0.2193310262089323,0.0748972206936215,0.1856113812856016
GPR108,0.16039972210559572,0.07492884849173448,0.18566777883041252
MYT1L,-0.2572135667296527,0.07497429287917616,0.1857141915152436
SEPTIN3,-0.17788645694775518,0.074976922834415,0.1857141915152436
IFI27L1,0.19070169545661453,0.07498115388814451,0.1857141915152436
TMEM200C,-0.1668864957514149,0.07499109295205583,0.1857141915152436
LOC100652758,0.26455324184573903,0.07499194241492708,0.1857141915152436
NKAPP1,0.20052231702643009,0.07506796114252536,0.18587295396330547
LDB3,-0.4498656129335954,0.07507381170540273,0.18587295396330547
MB21D2,-0.22431278624149467,0.07512779560759002,0.1859721698760965
COA3,-0.13125718571286835,0.07513165488855152,0.1859721698760965
ZNF626,-0.10864671204615917,0.07514530324485104,0.18598395911292148
CMC4,0.15292423089324947,0.07515648531725733,0.18598964225295733
ACADL,0.4234642200201062,0.07521046385977985,0.18607922210981703
NMNAT3,-0.18191820201035913,0.07522104912180141,0.18608341557362315
ZNF778,-0.08155276298492886,0.07523184297898122,0.186088124012415
ZGRF1,-0.22340197347849824,0.07525521083893508,0.18610689370156777
DRC7,0.4011519772146859,0.07526092663154084,0.18610689370156777
SLBP,-0.1378570694690806,0.07529266714255355,0.1861505806710121
ZNF267,-0.13362191678537405,0.07532965588371042,0.18622003393196443
DOLPP1,-0.09683752755472907,0.07538648123139784,0.18633850243911057
AKIRIN2,-0.10853671980112443,0.07540272767444396,0.18634547140148905
INPP5D,0.3389106258829715,0.07540710633847461,0.18634547140148905
RAPGEF6,-0.12644405116362378,0.07547402918599976,0.18646682069076495
MCF2,-0.25106522185407487,0.07563093714795219,0.1867883357455796
OXCT2P1,-0.5328867072137253,0.07573566057928363,0.18700262612913005
NT5C3B,-0.12250572170746564,0.0757445064412959,0.18700262612913005
CTNNA3,-0.4380015257069214,0.07576226427608751,0.18702440777954804
ZNF774,-0.16189992210189397,0.07579007683433005,0.18707100214850972
PELO,0.11874536673288728,0.07582103825951718,0.18710651479773543
DKFZP451B082,0.3100926244069395,0.07582663844009217,0.18710651479773543
LINC02981,-0.3119855205096289,0.07583128207105203,0.18710651479773543
LRRC24,-0.12554880746282215,0.07586092214327217,0.18715758620707565
PACRG-AS3,0.6118760528610747,0.0759239328629638,0.18729096508599827
TTLL1,-0.1301825654268205,0.07598687067495634,0.18739001025753815
TBC1D29P,0.3543591231756047,0.07598878823013565,0.18739001025753815
ATP1A4,0.30924389285579124,0.0759909420030569,0.18739001025753815
RNF167,-0.09206585412447854,0.0760289021171525,0.18746153259678633
HERC2P2,0.41465207948921545,0.0760649543053226,0.1875283343421328
LINC00654,-0.13790823882859282,0.07609225580887947,0.1875735492092399
INO80B,-0.09716461192602475,0.0762344196508947,0.1879018650156473
RALB,-0.1537856954477883,0.07627006668985165,0.1879675928276563
MARCHF5,0.0817471827064491,0.07629634383136363,0.18797724467183513
SRSF9,0.08960344657911978,0.07629880287932952,0.18797724467183513
CLN3,0.19883765627944427,0.07630092545659124,0.18797724467183513
FBXW12,-0.35348216453955617,0.0763127406367978,0.18798422669987228
TSHZ2,-0.2698618356904925,0.07638710958646325,0.18807611866378604
LOX,0.4644461645607701,0.07638980778180662,0.18807611866378604
CTTNBP2,-0.16054831859926022,0.07639497209304424,0.18807611866378604
GLE1,-0.08052343949422447,0.07649010252726869,0.18828817311516652
IGFBPL1,-0.2713070481843053,0.07651791267031403,0.1883344814325427
ARHGAP15,0.4329284581128592,0.07655958858858099,0.18841136259643937
SOS2,0.1047990741478726,0.07656715160505057,0.18841136259643937
SLC35B1,-0.1097618005094274,0.07662349464380488,0.18852396517030845
XKR7,-0.2402779116581497,0.07663092521470471,0.18852396517030845
ZNF572,0.2391517727120989,0.07664124668790083,0.1885271987806384
LIN54,-0.09526754456643972,0.07665543070052427,0.18853993184402745
VWC2L,-0.34382391246181143,0.07669932907978419,0.1886257380999839
DOK6,-0.2760118149993329,0.07671644287271726,0.18864566092209173
C11ORF58,-0.09875399845103684,0.07678122590568659,0.18878278391071607
SUPT7L,-0.0679579433300237,0.07679964162685896,0.188805884295488
UBC,0.14469438891963904,0.07681289902048849,0.18881629940080383
HAUS2,-0.10386649191930974,0.07682598011982386,0.18882627875622748
PRKAB1,-0.10083853110432715,0.07686211231223117,0.18888215445423664
FBXL17,-0.10747824886007872,0.07686676181936782,0.18888215445423664
TMEM44,0.18873360278936335,0.0769045137155876,0.18895028303537145
LAMA2,0.28845366785287574,0.07691617327653737,0.18895028303537145
ARHGDIB,0.32465486376630404,0.07692156904803402,0.18895028303537145
ADPRHL1,-0.19222107852821457,0.07693540705891119,0.18895249815077617
