gene_symbol,log2_fold_change,nominal_p,adjusted_p
GSTM1,-1.4089367962083652,0.2645198628801252,0.4303397531082149
SRPRB,-0.07715896050878035,0.26452397226555313,0.4303397531082149
SELENOI,-0.12468134311356316,0.26455712804439846,0.43036024303235443
LSM8,0.08005874645767186,0.264688543706111,0.4305405586192578
CHMP2A,0.06596564693492812,0.2647299337052367,0.43057442244030686
DONSON,0.08306931422315156,0.26483501532829673,0.4307118652553675
STXBP6,-0.12654278105875338,0.2649768161546926,0.4308477061910676
ENO4,0.25331326436413887,0.2649802934306824,0.4308477061910676
DLST,0.04211555278954826,0.26507143789285614,0.4309624255503629
LINC02953,0.39943633849848514,0.26515819754296277,0.43106999866188384
KIFC1,0.3265046315287021,0.2652829994739564,0.4312059068097679
FUT5,-0.5495324206165497,0.2653075366751029,0.43121230394056365
SEC24A,0.05249353007738655,0.26535916390188663,0.43123441540422225
RPL7AP43,-0.2052650447247346,0.2654402600704601,0.4313275431670523
RPSAP57,-0.2544264382191046,0.2654962070078633,0.4313849642044393
RPL7AP15,0.24682866644291535,0.2655963396528357,0.43150903724119066
PCED1B-AS1,0.3580859408584751,0.26561379942742824,0.43150903724119066
RPL6,-0.06684396868244757,0.26572749852902344,0.431660246155296
SFSWAP,-0.05676580734938508,0.26579195347150586,0.4317314432804663
DNAJB1,0.23841466985261572,0.26581385943617536,0.43173352152235484
ZSCAN20,0.06504031741952021,0.2659133977120902,0.4318616796641651
FAM98B,-0.08444811375525818,0.26597664783538194,0.43186175581349157
CAPN1-AS1,0.2085516198151629,0.2659878458669662,0.43186175581349157
TULP2,-0.24052038202705317,0.26599597515395984,0.43186175581349157
PTPN12,0.06755950588693782,0.26615345853981975,0.43204896361495926
HERC2P7,0.27056085291506443,0.266173206526917,0.43204896361495926
PDCD2L,-0.10127936241521361,0.26623401764814175,0.4321141612432735
AP3B1,0.08779476950379905,0.2664733024201198,0.43244064235141727
TMEM165,0.14382121978028017,0.2664764896588113,0.43244064235141727
HCP5,0.22919817271701515,0.2665906248607817,0.4325923225801242
CZIB,0.05798469960047958,0.26667989154484617,0.4327036286763702
GALNT3,-0.11813225115345216,0.26684935226160184,0.43291147048423406
HRK,-0.17990973578576908,0.26697031634685875,0.43305362917350276
ZNF300P1,0.2211057862806851,0.266984643596904,0.43305362917350276
BHLHE40,-0.1435595842586439,0.26704434176963415,0.4330935315031933
MZT1,-0.18223718465986105,0.2670671734802247,0.43309700225572034
SORL1,-0.06734928660895534,0.2671003814999857,0.4331172982008213
ZNF236-DT,0.20101141156689728,0.267176068892958,0.43320646820036435
ZNF608,0.07696281160503826,0.26727382356670554,0.43332978037163344
INO80,-0.0512185611598488,0.26729352607988915,0.43332978037163344
CD81-AS1,-0.1799073625729528,0.2673767877691215,0.43340113916818257
FRMPD3,0.11923102954446119,0.26755454435756026,0.4336521734511456
DNASE1L2,0.19355440223836862,0.2676508257752386,0.4337746368022856
EEPD1,0.08566215082542783,0.26786398705929426,0.4340528848136632
PARD6A,-0.1056366654373333,0.2679044523594692,0.4340848500027906
MTERF4,-0.05092975764362162,0.26800668472180383,0.4342035087105933
SLC26A1,0.18703346503978424,0.2680191740739031,0.4342035087105933
RRM1,-0.07014510085649217,0.26836469867507534,0.4347296268065941
TMED9,0.07713340207935193,0.26843352657085406,0.4348074713399277
TOR1A,-0.061526953015933916,0.26847786136807705,0.43484563308018426
SP2-DT,-0.12579419727510288,0.26859043774427505,0.4349943092251177
FGFBP3,-0.1224062372916701,0.26863922733406875,0.4350396647837054
GABARAPL3,-0.20679074204047576,0.2687569665686229,0.4351632371498436
TBC1D3E,0.6213801942111594,0.2687571146450733,0.4351632371498436
ABLIM3,-0.10712209237678216,0.26883010881796415,0.4352396381609065
ARHGEF3,-0.13940921783115767,0.2688458880025971,0.4352396381609065
ST6GALNAC1,-0.3112222449069568,0.26892294254471855,0.4353307123281906
SH3BP5-AS1,0.09468109061964558,0.26897250065381406,0.43537726480434474
TRPV5,-0.27809153574011924,0.26902623936952197,0.4354305765731104
FUCA1,-0.13849146603746765,0.2690584257704658,0.43544899944340987
NDUFA1,0.10402519873539617,0.26931871912136546,0.4357691798028216
NR2F6,-0.09687260676767018,0.26965540724532877,0.43628022950080986
PPP5C,-0.0605951165177121,0.2697522350174052,0.43637013081472337
COL4A5,0.2194468097488409,0.2697852364319037,0.43637013081472337
DPH3,0.07986933560827536,0.26979019540136623,0.43637013081472337
LHFPL5,-0.16026738218645764,0.26979436543277124,0.43637013081472337
TICRR,0.31124918813175007,0.26987003748614524,0.43645879729736564
GRAPL,0.3709767540323814,0.26993713075525116,0.4364998519652474
MTHFSD,0.06205450352568498,0.2701565734761881,0.4367872114498759
NCOA2,-0.040289317306678285,0.27030226576148303,0.43693646120670254
CFTR,-0.28862879841836664,0.2703115109725093,0.43693646120670254
TMEM52B,-0.32296972346116126,0.2703580585103499,0.43697795541931533
ZBED4,-0.04825420020539006,0.2704105905055824,0.43702911511638837
ATP2C2-AS1,-0.149408131583845,0.27046842382870695,0.43708883409192906
LINC02762,0.1254294205690356,0.27054138015133344,0.43717298139022315
RPL23,0.09642282750490594,0.27077878799923355,0.43745716508801347
MED7,-0.059642047539469445,0.2707799450996275,0.43745716508801347
LOC100128007,0.16630104042140226,0.2709101676798919,0.4376232741000986
AR,0.1538136282935949,0.27092458008643056,0.4376232741000986
TAF7L,-0.2741880147212279,0.27112999650857,0.43792128689874826
AFG1L,-0.06729469334641403,0.27120544783616685,0.4379875402478897
MATN1-AS1,-0.22796040551458407,0.2712128665210883,0.4379875402478897
ACBD4,-0.07881625368117096,0.2712381173134502,0.4379945250337777
UBXN8,-0.09888145641728407,0.271357886550055,0.4381319093158352
CHIC1,-0.14497339599565828,0.27159265633768764,0.43839792471690753
CDS2,-0.06700610873289037,0.27169846098645106,0.43848351470303665
NPIPA7,0.22032015882353684,0.27170852733736495,0.43848351470303665
MRFAP1L1,-0.05841798194390613,0.2717928436110432,0.43858576899412116
STC2,0.2819059901672678,0.27193074017449587,0.4387744621178209
ADGRE2,0.271398277379459,0.27202875778052427,0.4388866037887824
SNX19,0.04802655626761965,0.2720421765589634,0.4388866037887824
ESF1,-0.06406590133264167,0.272212319057137,0.4391272485691664
ZNF200,-0.0638657367659552,0.27226680867461545,0.4391813018163052
ETS1,0.1469607856595383,0.2723236468690854,0.43923913482444527
NXPH2,-0.24786783542958157,0.272642363724434,0.43971931847096074
COL9A3,-0.2652955339716421,0.27269570109694624,0.4397695644663941
ACTG1P14,-0.12922869456934027,0.2727155389983181,0.4397695644663941
CHD3,-0.08492327012721201,0.2727770938196738,0.439834939583976
TMBIM1,0.22143723955976125,0.27301427536329853,0.4401834692365738
YIF1B,-0.07012497377261973,0.2730698619357726,0.44023918048044797
TTC17,-0.04576590108375367,0.2732009485219326,0.4404165937702227
ASPH,0.0974508977205577,0.27327814999712924,0.4404980701702429
LONP1,-0.06771359125684029,0.2732935807763974,0.4404980701702429
BCL11B,-0.13129137392605106,0.27343730554349677,0.44067657640565333
CCDC187,-0.32335356255618675,0.2734464370721239,0.44067657640565333
COMMD3,0.07663310759882025,0.2735027651688803,0.44073341887364953
NRF1,-0.049939522706563544,0.2735391055233207,0.44075804601298124
RPA4,-0.20290932659186592,0.2736554552225721,0.44087764264652535
GK5,-0.1090244734452872,0.27369674744452677,0.4409102301825129
VRK3,0.05160399634170343,0.27378847398014206,0.4410013065632743
TPH2,-0.2701973205178936,0.27382331523150877,0.441012296946038
VPS51,-0.06256784596065046,0.2742267968281209,0.44159417482761953
RWDD1,-0.0842889835274363,0.27427913343880667,0.4416341819055637
PCYOX1,-0.06435911735020738,0.2742938399872117,0.4416341819055637
CSNK1G1,-0.05402374026577483,0.2744854809088687,0.44187475779907176
PYROXD1,-0.09575975689301308,0.2745493855569405,0.4419170065112944
OSBPL8,-0.07668997457300986,0.2745539512050486,0.4419170065112944
SLC1A2,-0.2210995056490752,0.2747290285382145,0.442164805561966
LINC01902,-0.26436999139862394,0.27480572358004146,0.4422205607356284
IFT46,0.06878293779396971,0.27480592582716157,0.4422205607356284
JTB,0.09299509578122223,0.2749088830273059,0.4423020094153572
COL5A1,0.23147013499055014,0.2749112557157518,0.4423020094153572
TMEM215,-0.39816389128011886,0.27491993418822785,0.4423020094153572
ANTKMT,-0.10729734774106259,0.27497028250640404,0.44231930241523204
AK3P3,-0.14930894741978978,0.2749729474476613,0.44231930241523204
ELOB,0.1269611948453182,0.2750348408182992,0.4423848653783002
ARHGAP19,0.11633676835264861,0.2753392165958685,0.4428404135982883
TF,0.2803722756293219,0.2754306425468879,0.44292432442279245
COCH,0.2537916384409922,0.27543371108342013,0.44292432442279245
DCTN3,-0.0761757481518881,0.27568014742424884,0.4432865610921835
ZSWIM8-AS1,0.5981649912564482,0.2757656486592743,0.4433899824924927
MED31,-0.10725538425827758,0.2758713533205971,0.4435258696023825
VPS13C,0.056323057256356,0.27594365636833296,0.44359327696299056
KLHL29,-0.11619410705977629,0.27619331826182814,0.4438262566219459
SGPP2,-0.1453804493106836,0.2762066226533595,0.4438262566219459
TRIP12,-0.046068733966009745,0.2762625077938637,0.4438819797830169
CCNB1,-0.11422128096790518,0.27632511426178646,0.44388586172760364
CD8B2,-0.27251078884063906,0.27632728974326953,0.44388586172760364
FLVCR1-DT,-0.1803145591382611,0.2764049755509388,0.44397456398255697
GSTO2,-0.14952263763482554,0.2765335811415404,0.4441470523997531
TDRD6,0.1462262026138741,0.27662323669927413,0.4442466364047202
CCT3,0.08502192650055385,0.2766380325306542,0.4442466364047202
TAC3,-0.25920712029888193,0.27682123411781684,0.4445067319769869
REC8,0.08226118771082103,0.2768573199943701,0.44452333883511225
SLC2A1,0.17330358505983412,0.27689133484494255,0.44452333883511225
GPR27,-0.10114046778114005,0.2768952888888344,0.44452333883511225
LDLRAD2,0.2922211989804935,0.2769901649404027,0.44464154784627413
LOC102724642,-0.16874120481580546,0.27702819644831145,0.4446684953880067
IGHA1,0.6087998372207273,0.27712728338097153,0.4447934336666755
ZNF532,-0.06589169030433695,0.27715365528811886,0.44480165303140745
GPD2,-0.07768252324495606,0.277354244058946,0.44500941500820607
RSBN1,-0.05701859609156923,0.2773681538482183,0.44500941500820607
CRLS1,-0.06467866411821976,0.27743732244404795,0.44508627240563864
RSF1,-0.041319259389464236,0.2774888342166562,0.44512788221234695
CRHBP,-0.25833817303492657,0.27758854173489683,0.44522649555962646
STRC,-0.15919501447486728,0.27762769884215444,0.4452551807880725
LNC-LBCS,0.22279046497570976,0.2776637960548955,0.44527895458359007
LINC01852,-0.17629019703977916,0.27772786595953325,0.44531921660688883
OXNAD1,-0.05579735736909397,0.27773145351805106,0.44531921660688883
SLC27A1,0.1026271683386506,0.27781024129789217,0.4454114255539013
MFSD10,0.07448797208658942,0.2778647391201689,0.4454646794212818
CYSLTR1,0.33851147614421195,0.2779283677268579,0.4455294208619561
TUT4,0.06683128590015741,0.27794769373729983,0.4455294208619561
PRDM10,-0.06704247132741781,0.27800166091448336,0.4455818029405813
ARID3A,0.09432571191555628,0.27809544001589664,0.4456979827697345
UBR5,0.04962944844039807,0.27847076078560185,0.44619442124483766
RTP4,-0.28101614381247453,0.27848145560842286,0.44619442124483766
TRIO,-0.05794855842416169,0.27849046481976775,0.44619442124483766
TMCC1,-0.05250990629953467,0.27852946609570567,0.4462227519976437
FNBP1,0.0905195827159293,0.2786147780336939,0.44627573241879415
ZKSCAN1,-0.06851979523793261,0.27861636740291934,0.44627573241879415
CCDC39,-0.1797808343054499,0.27871773261224075,0.4463535471543084
MED11,0.0871123837179475,0.2788428566913428,0.4465197638594213
BLOC1S3,-0.0633562341990972,0.2789526600836358,0.4466614235167213
CUL1,-0.0685377495887618,0.2791085557386851,0.44682246033104556
AMACR,-0.1146654531657132,0.2791172743217439,0.44682246033104556
MARCO,0.6031217557515367,0.2791461508812171,0.4468345123963563
DENND6A,-0.0570808473966653,0.27923996774629667,0.4469334119780574
GAL3ST2,-0.24403804820435365,0.27925064076484807,0.4469334119780574
UQCR11,0.09373746122901494,0.27944067294990943,0.44720335847653137
CDK11B,-0.07374935177624753,0.27948648931054454,0.44724248530267646
KMT2C,0.056149167963885915,0.2796013669934587,0.44735791259288216
GAMT,-0.07383677505369324,0.27962446462210355,0.4473606717882175
HLA-F,0.1943659133459521,0.27982266446399967,0.4476435486010377
ANXA2R,0.11967753298698192,0.27990063559134015,0.4477340621751884
FAM106A,-0.25068372750690804,0.28013600166597835,0.4480763144483106
SPINT2,-0.15398512334156766,0.2802465343994385,0.4482188592889621
APOOL,-0.06794205101103357,0.28028601364467143,0.4482477499691792
MBLAC1,-0.10498007855243241,0.2803194755965787,0.4482670138064015
DDRGK1,-0.06325821118970243,0.28039469245192233,0.44831879212521475
CES3,-0.12257904265034769,0.2804944834683528,0.4484009681696491
CLDN11,0.2810887044444854,0.28052630133498685,0.4484009681696491
FAM151B,0.11493034044318001,0.2805310630795471,0.4484009681696491
NIPA2,0.06701184237553948,0.280538712574697,0.4484009681696491
EMID1,0.13457085356363052,0.2805532023863993,0.4484009681696491
CILP,0.23161418971779257,0.2806012176291308,0.4484434669157316
PIK3C2B,0.09323432152654387,0.2806401016531089,0.44847136720882746
RPS10,0.0811785728218739,0.28073556070417444,0.44857379766714345
ZSCAN16-AS1,0.07287511266520719,0.2807470617476269,0.44857379766714345
LOC101927745,-0.2680619680991234,0.2810966288745375,0.4490295000360944
ZDHHC17,-0.0831066898835715,0.2812204830241358,0.44909317527824855
KRT31,-0.41770612910918103,0.2812214350008209,0.44909317527824855
MYO1B,-0.13382648044764345,0.2812223137151595,0.44909317527824855
CAST,0.08676303984908351,0.28127754308262914,0.4491128426472279
NLRC3,0.24395836435435214,0.28130560362530754,0.44912338592534795
F11,0.3369186145330473,0.2814668468488557,0.44930195161968095
KBTBD4,-0.06533127548960094,0.2815078292597095,0.4493091638123364
ATF2,-0.07967330110540338,0.2817611307620402,0.4496448786200261
KTI12,-0.07377192097332008,0.2817991978927321,0.44967134337827064
SLTM,0.06480056851128424,0.28189684047337865,0.44972429633752203
PCIF1,0.06315371060654851,0.2819605523648459,0.4497779279917958
BET1,0.08726499705101487,0.2819952402674149,0.4497779279917958
SEPSECS,0.10504467657956695,0.28199646128841405,0.4497779279917958
LOC100421670,0.1210578908321307,0.28201641235317604,0.4497779279917958
IL18BP,0.10314445940094874,0.2822381639544882,0.4500287201745557
DUBR,-0.08582172768558616,0.28241361495742406,0.4502620864424386
FAM53B,-0.10209270550229377,0.28242819967100397,0.4502620864424386
PDIA5,-0.11091485900153186,0.28247056791723574,0.4502620864424386
GFRA1,-0.16920029755951127,0.28259675109702287,0.45035482642647107
DNAJC19,-0.07727188369841631,0.2826014506999428,0.45035482642647107
CALU,-0.06460011533269494,0.282604297541091,0.45035482642647107
AIRE,0.22122196642533665,0.2826515998772954,0.45035482642647107
MRPL3,-0.0825314506479673,0.28265784505109887,0.45035482642647107
TMEM236,0.35998956083901823,0.28274083048130866,0.45045275710186267
MIR31HG,0.20462542163621134,0.2828784851792386,0.4506377633980244
BUD31,0.07047776878972023,0.2829622598903074,0.45065582993743664
VIP,-0.2598625222224274,0.2829759482522445,0.45065582993743664
RNF17,0.5676467661209319,0.283106481284727,0.45079511295326136
ZNF776,-0.04952237009879479,0.2831817040408057,0.4508650793914828
COA5,-0.041545925522091576,0.28319350240121466,0.4508650793914828
PTCD2,-0.055917640202622465,0.2833542750744558,0.45105242463939726
NDUFV2,-0.08857714357068636,0.28351414394491486,0.4512725891187082
CDH9,-0.20419579710093616,0.2836605975207354,0.45147136846677155
TRIM62,0.0999896797586306,0.28376127927591205,0.45159727315420584
MROH7,0.1557376825111465,0.2838314282942517,0.45167457048787213
PRADC1,-0.08584974152359326,0.283861478271823,0.45168804939239227
C1QTNF12,-0.28862913446383454,0.2839578418355032,0.45177162449762936
SETD3,-0.05186406902880414,0.28398283196532026,0.45177162449762936
BMS1P3,0.5029275033193543,0.28400033611102227,0.45177162449762936
AGBL3,-0.12016084234350022,0.28405693865795933,0.4518273260163954
ZNF362,-0.059097644328657495,0.284174584599683,0.4519801086820642
PKD1P3,-0.0946945891052069,0.2842798295133063,0.4521131457748662
TMEM275,0.27958956588970674,0.28432578235717304,0.4521358591730257
RFPL3S,0.19678797953609029,0.2844251558110775,0.45221828138531794
KDM2A,0.05168471891558113,0.28444164307866193,0.45221828138531794
PSMD13,-0.07424472575183882,0.2844665431572771,0.45221828138531794
CNOT10,-0.046440523166000336,0.2844755678658679,0.45221828138531794
EXOSC2,-0.04095347087065848,0.284663615014305,0.45248284673939987
CYB5R3,0.1110472384386707,0.284784413465623,0.4526404858568574
DTNBP1,-0.06758890308567445,0.2848895935118041,0.4526839961451512
APRG1,-0.11110841610299721,0.2848990254348939,0.4526839961451512
NOL12,-0.059852010699503744,0.28490980080248807,0.4526839961451512
TUBA3FP,0.13168704269922793,0.2849199257186098,0.4526839961451512
SCNN1A,0.5130566184079814,0.2849643499254822,0.4527202131529615
ARF4,0.07528113858564955,0.28511083184367003,0.4529185504948283
RDH14,-0.07458567509248892,0.28535562296636585,0.4532386207549707
CD8B,0.4547585766654314,0.28540206403766005,0.45327798788772006
CEROX1,-0.12761278856930236,0.2855427624292251,0.4534670379670797
MEMO1,0.06386555880500788,0.2856311752296384,0.453573031540214
GGPS1,0.054509171293744885,0.28576286416703417,0.4537133057634979
C9ORF78,0.05578667921521774,0.28583711187684496,0.45379676795314333
FAM225B,0.4638029760475719,0.28586400850435617,0.4538050483128312
ZNF66,-0.11468199488025443,0.28589767925094217,0.45382408041873734
UNC119,0.0969866193944311,0.28607255359830586,0.454024590648769
L3MBTL1,-0.07352392983567313,0.2860890700906127,0.454024590648769
HHIPL1,0.09980470131483266,0.28640315735799726,0.45444302088108807
ZNF282,-0.049484182630841644,0.28648275994803873,0.4544603123825549
RSPH10B2,-0.25833983320012993,0.2865091644071699,0.4544603123825549
SCYL1,-0.06312158874715745,0.2865353402702843,0.4544603123825549
RMI2,-0.2720448849685466,0.2865373246625855,0.4544603123825549
SLC9A4,-0.40040081573842845,0.28658798080425935,0.45450621504879163
PPP1R3G,0.19971142515658968,0.2867644812725558,0.45471722405423226
C1QTNF6,0.11641344196787351,0.2869168276938838,0.45488847851565245
C4ORF36,0.12630689761304728,0.2869336573515683,0.45488847851565245
COX11,-0.05758903131288573,0.28695774300700666,0.45488847851565245
GOLGA8Q,0.2576625500972787,0.28695941284796117,0.45488847851565245
TEAD4,0.2361533748340885,0.28709449944544946,0.4550681535700645
ALG1,-0.059762147885748185,0.28738548163055877,0.45542591732353316
CARNS1,-0.3784332524622922,0.28746599481227025,0.45548453727597493
COLEC12,0.24952471920418517,0.28751021803123866,0.45549176915473427
C8ORF76,0.05958273371398226,0.28752654882887346,0.45549176915473427
HTR3A,-0.27476120689821126,0.2875480932471497,0.45549176915473427
ATPSCKMT,0.1105229127945968,0.28755760535142416,0.45549176915473427
ZFAND2A,-0.1071805617411492,0.28758270676514486,0.4554970590466324
FHIP2A,-0.06816945371826799,0.2876221927820782,0.4555251299274878
LOC100420580,-0.21217018534895216,0.2876846158498668,0.4555895206441373
N4BP2L2-IT2,0.09911989667585086,0.2878843437748758,0.4557805204235601
NEK8,0.19162191946826068,0.28791408284481024,0.4557805204235601
FUT8,-0.07539772279561241,0.2879141006660127,0.4557805204235601
ATF4,0.1036205273195332,0.2881278584595188,0.4560844139314973
HEIH,0.06805551307736657,0.2882821574510072,0.45629414984929156
ACAA1,0.05363297198246997,0.2883718934837683,0.4564016712672026
ZBED8,0.08544115745857717,0.28848127946446,0.456540273738894
TM2D1,0.06264850185172843,0.2885121507435925,0.4565546100562587
AHCTF1,-0.05865907892037203,0.2887289053750723,0.4568285371838868
APOC1,0.27046985292784465,0.28883684629147,0.4569647792688404
HMCN2,-0.18667757178474398,0.28897579980176785,0.45715006164695055
ARHGAP8,-0.2575040182663102,0.2890054882376484,0.4571624753855969
ARMCX1,-0.05268802447848886,0.28905680750014806,0.4571733821687669
RPL7,0.07988254277194606,0.28906022443846596,0.4571733821687669
RTL9,0.1313312176187365,0.289346002391248,0.4575587140716265
ZNF140,-0.07800837226855872,0.2893652810742975,0.4575587140716265
MDM4,0.0709397236072773,0.28980002970334423,0.4582061502577564
ILF3,-0.04155036655247102,0.2898185095438554,0.4582061502577564
CORO1A,-0.10644636382580863,0.289957176899102,0.45839076054947914
CTU2,-0.07064739062553693,0.2899903955278506,0.45840186859358756
NOL8,0.05344985577911743,0.290008004582499,0.45840186859358756
SH2B2,0.14239007513254442,0.2900682765044859,0.45846251570757335
GALC,0.06906165042689238,0.2902793378916971,0.45869219548626844
ASAP1-IT2,-0.10171168550867682,0.29041919141840705,0.458878545752146
NEK6,0.12330342795149729,0.29046340195056825,0.4589137580183683
CSE1L,-0.07300330000067712,0.2904990955250011,0.45893550973158714
NDOR1,0.07688684323500805,0.2905861524094628,0.45898880870655323
BRD4,-0.052770227835546635,0.2906384398935079,0.45898880870655323
TSNAX-DISC1,0.4052067866928263,0.2906485420094791,0.45898880870655323
GTPBP8,0.07392386114971083,0.29066318554091397,0.45898880870655323
PLGLB2,-0.3534723306604064,0.2906644049211869,0.45898880870655323
SCO2,-0.5685849873773687,0.29079424278510024,0.4591591955141018
SLC25A5-AS1,0.11017468003127573,0.2908996698678583,0.4592910153129775
SLC9B2,-0.12673082997922203,0.290946108012624,0.4593296867410041
FAAP100,-0.07849392804211419,0.29106484349870315,0.4594824827868885
LINC02899,0.5946677943876084,0.2912712552995777,0.45977365344460486
HSD52,-0.250513990757983,0.29133790944857774,0.45984418842230457
CD34,0.27746758344808686,0.29139391154921346,0.45989790096792244
KLRG1,0.148158615089502,0.2914512030609703,0.4599536402977583
PCF11,0.050471862006642,0.29150465865703673,0.4600033180300389
GZF1,0.050523583475566625,0.2916498029441029,0.46019766493954156
TMPRSS9,-0.33818963186540646,0.29169307041896675,0.4602312420427705
KCNA5,0.15865910630579716,0.29177105673365,0.460319589092638
UQCRH,-0.12274543055774201,0.29184801398809485,0.4603716015362735
CCDC181,-0.08925796221128324,0.29193013630262943,0.46046644181991986
HNRNPL,-0.042638659975748006,0.29196777543425967,0.46047067279572085
TMC5,-0.32290482628712125,0.2919768176076063,0.46047067279572085
ZNF684,0.08879040652825043,0.29207941793510106,0.4605854504851435
CT45A10,-0.44747684936163523,0.29209661218308175,0.4605854504851435
HERPUD2-AS1,-0.07599370700506869,0.29214860696054945,0.4605854504851435
HDAC2-AS2,0.13910626071535492,0.2921760186609794,0.4605854504851435
TIE1,0.22543439345630922,0.29218162589182245,0.4605854504851435
NDUFB8,-0.08661598993904818,0.2923360886554862,0.46072740536134443
ARV1,-0.07155084592976313,0.29279351579924484,0.46137627638289497
STRIP2,-0.11698375652051451,0.2928939468096144,0.4614997892707045
AMDHD2,-0.07972532075545047,0.29295840802839224,0.4615371471544719
ZNF397,0.062473866792407406,0.29296175706341376,0.4615371471544719
OSGEP,-0.09385349740606586,0.2930106675684609,0.4615488149426191
VCPKMT,-0.11914425975938184,0.29308784838550167,0.46160457960537093
CAP1P1,-0.17578760189036105,0.2930927744950255,0.46160457960537093
FAM110C,-0.12544335346248126,0.2931663431712482,0.4616857067878561
NUP214,-0.045841937614288675,0.2932482589461496,0.46177996599472293
ACTG1,-0.1143355474822858,0.2932756835975735,0.46178840994364034
SERGEF,-0.0849076868202916,0.2933505224784873,0.4618715048892145
ZC3H14,-0.056396435420278834,0.29341429444682837,0.46193716412685704
GPR180,-0.10301052533849253,0.2935414218059633,0.46210254962549774
PSTPIP2,0.21255825242093707,0.29362399129713473,0.4621977710641744
UBE2K,-0.11190989924172623,0.2937160737417141,0.4623079515331492
ZNF57,-0.09739754895404633,0.29386051184192785,0.46242262201310896
TCP10L,-0.14466048949414256,0.29386795061557497,0.46242262201310896
KIF13B,0.13066544424941995,0.29387277479041246,0.46242262201310896
SHB,0.16572181727423185,0.29392779288082926,0.4624367498137617
LARS1,-0.04406255063857678,0.2939733555515514,0.4624367498137617
LRFN4,-0.0860407529018481,0.2939788350520379,0.4624367498137617
RPS18,0.08720001277871514,0.29399580239843687,0.4624367498137617
PRB2,-0.20576560436820168,0.29399674309740226,0.4624367498137617
RPS2P5,0.20861327539987506,0.29418147336063755,0.46265778187027606
MTOR,-0.04426329135862961,0.2942601672555967,0.46274677391637076
DRAIC,0.10578987718616117,0.29432098854755995,0.4627728824586071
LOC101927060,-0.07966317887986829,0.29436378541177477,0.4628054076807525
FGFR3,0.1715938999023976,0.2945675358853682,0.4630561842746258
H1-4,0.1011942892376867,0.29461577287015994,0.4630624571559148
ING1,0.07289659488117817,0.2946570427970977,0.4630925486398898
ACSS2,0.06534974289792217,0.2947269494828035,0.46316763868342664
ACVR2A,-0.09980758062350992,0.29478714752846097,0.46322746133019643
JAKMIP2,-0.06519113066429671,0.29488405349261554,0.4633157213167848
DNMT1,0.05725259096740842,0.2948875848923705,0.4633157213167848
LPAR1,-0.21425165166491844,0.29495298447725526,0.4633807898449098
RNF152,0.16324914750341435,0.29497327618812186,0.4633807898449098
DNAJC25-GNG10,-0.1281776271939873,0.2950539583458886,0.463472750629478
GNAS-AS1,0.21361290019101364,0.29516059132107714,0.463558376148327
ZNF510,-0.06465529456066843,0.29516922650429733,0.463558376148327
TIGD2,0.09116424090191555,0.29519422249429533,0.463558376148327
LINC02983,-0.09871598975562446,0.295218244471465,0.463558376148327
HDAC4,0.08105753598735177,0.29521920376748356,0.463558376148327
MYLIP,0.09067051367180712,0.29552875764179776,0.46400963365092407
ABCB4,0.28746305874282674,0.2955603072407442,0.464017737279944
PID1,-0.10140308522650798,0.29557825670792093,0.464017737279944
DGCR11,0.06685685114296946,0.2957368666002849,0.46416229415196186
GCAWKR,-0.2571850335753205,0.2958278137287317,0.464270223375278
CRYZL2P,-0.08876008078859288,0.2958811326329666,0.46431908735497257
ALYREF,0.07581501664353008,0.29597082254148616,0.4644250158644461
H2AC7,-0.3937929525184224,0.29618189424011937,0.4646674993224838
CNTNAP3,0.11347683271636644,0.29620260529968545,0.4646674993224838
VPS18,-0.05683096466958215,0.29621415333523965,0.4646674993224838
XRCC2,-0.11509577506134416,0.29632134574711555,0.46478737660394853
GPATCH3,-0.05401122602938768,0.29635009040657445,0.46478737660394853
IFT22,-0.07950929068246859,0.2963571892483062,0.46478737660394853
SOX10,0.20486000252295788,0.29642798289245675,0.46486357308174214
ELP6,0.06294518167850605,0.29649243352088095,0.464929811659092
UBE2J1,0.06572763760462674,0.29653232149763564,0.4649327862137062
CFAP44,0.114537334638797,0.29653875571893257,0.4649327862137062
RIMKLB,0.09205401156962356,0.2965972614428823,0.4649896846124612
LOC643015,-0.15847389373799164,0.29663948968138004,0.4649994038816302
NKIRAS2,-0.055803308879239566,0.2966478926009941,0.4649994038816302
PDCD6IP,-0.05843303256338839,0.29672747103537084,0.4650544886740058
KIAA0408,-0.1797825211341597,0.29687394977079373,0.465249224517257
HAR1B,-0.20943327010212576,0.2970033141722622,0.46534091054116944
RDH12,-0.22324195808429703,0.29700669633518456,0.46534091054116944
LINC03022,-0.1419130001111203,0.29702861169641026,0.46534091054116944
HECTD1,-0.04848765081994255,0.29703229168870493,0.46534091054116944
PTCD3,-0.04526974772455539,0.2971699948204317,0.46550405340416523
GNAO1,-0.06621633128693283,0.29722351980991557,0.46555305643503275
TTC13,-0.06072422486057505,0.2973052021889167,0.4656461528746046
MYO6,0.09513515908693027,0.29740222561685775,0.4657632610839095
LOC101928295,-0.29760457935491624,0.29763743053458014,0.46609674237014037
SH3YL1,0.06557188491762389,0.2977818049075805,0.46628794482835095
MFGE8,0.14166887175356102,0.297841064294936,0.4663458495479732
KLHL9,-0.0527354559271096,0.29802831095803994,0.46652737132973804
