geneSymbol,moduleColor
FAM64A,black
FAM73B,black
FAM84A,black
FAM8A1,black
FAM91A1,black
FAM96A,black
FAM96B,black
FANCM,black
FARP1,black
FARP2,black
FARSB,black
FASTK,black
FAT3,black
FAT4,black
FBN2,black
FBXO15,black
FBXO33,black
FBXO36,black
FBXO42,black
FBXO8,black
FBXO9,black
FCF1,black
FCRLB,black
FDXR,black
FEM1C,black
FERMT2,black
FEZ2,black
FEZF1,black
FGF3,black
FGFRL1,black
FIGN,black
FKBP3,black
FKBPL,black
FLCN,black
FLJ31306,black
FLJ35024,black
FLJ39582,black
FLJ42289,black
FLJ42709,black
FLJ43390,black
FLJ43663,black
FLRT2,black
FLT4,black
FMNL2,black
FMO5,black
FNBP1,black
FNTA,black
FOS,black
FOXF2,black
FOXK1,black
FOXN3,black
FOXP4,black
FRMD8,black
FRYL,black
FSTL4,black
FTSJD1,black
FUCA1,black
FYTTD1,black
G6PC3,black
GABPB2,black
GABRA1,black
GABRB2,black
GABRG1,black
GADD45G,black
GAL3ST2,black
GALE,black
GALK1,black
GALNT6,black
GALNT9,black
GALR1,black
GAMT,black
GANAB,black
GAP43,black
GAR1,black
GATA2,black
GATAD2A,black
GATAD2B,black
GCA,black
GCC2,black
GCN1L1,black
GDPD1,black
GFI1,black
GFM2,black
GFOD1,black
GFOD2,black
GFPT1,black
GGCT,black
GGPS1,black
GHITM,black
GHR,black
GIGYF2,black
GINS3,black
GJA1,black
GJA3,black
GLE1,black
GLI3,black
GLIPR1L2,black
GLRA1,black
GLS,black
GLTSCR2,black
GMEB1,black
GMPR,black
GNA12,black
GNAI2,black
GNAI3,black
GNAL,black
GNB2L1,black
GOLGB1,black
GOLIM4,black
GORASP1,black
GOSR2,black
GPBP1,black
GPC1,black
GPN1,black
GPR135,black
GPR155,black
GPR180,black
GPR6,black
GPSM3,black
GRASP,black
GRIA2,black
GRIK2,black
GRIK4,black
GRIN1,black
GRM1,black
GRSF1,black
GSG1L,black
GSPT1,black
GSTP1,black
GTF2E1,black
GTF2F2,black
GTF2H4,black
GTF3C3,black
GTF3C6,black
GUF1,black
GXYLT2,black
GYG1,black
H2AFJ,black
H3F3B,black
HAS2,black
HAS2AS,black
HAS3,black
HAUS2,black
HAUS4,black
HCFC1R1,black
HCFC2,black
HDAC4,black
HEATR1,black
HELLS,black
HERC3,black
HERC5,black
HES1,black
HEXIM1,black
HEXIM2,black
HIGD1A,black
HIGD2B,black
HINT3,black
HIPK1,black
HIPK3,black
HIST1H2AB,black
HIST1H2AG,black
HIST1H2AL,black
HIST1H2BB,black
HIST1H2BD,black
HIST1H3B,black
HIST1H4D,black
HIST1H4H,black
HIST2H2AB,black
HIST2H2AC,black
HIVEP1,black
HLA-DOA,black
HLA-E,black
HLA-J,black
HLA-L,black
HLTF,black
HLX,black
HMGN3,black
HMMR,black
HNRNPA1,black
HNRNPU,black
HNRPDL,black
HOXA7,black
HOXC4,black
HOXC8,black
HOXC9,black
HOXD8,black
HPSE,black
HS1BP3,black
HS3ST4,black
HSD17B4,black
HSPA1A,black
HSPH1,black
HTR2A,black
HVCN1,black
HYAL3,black
HYI,black
HYOU1,black
ICA1L,black
ID1,black
IDI1,black
IFI27L2,black
IFIT5,black
IFT57,black
IFT88,black
IGF2R,black
IGFBP3,black
IGSF3,black
IGSF8,black
IKZF2,black
IL12A,black
IL17RC,black
IL1F7,black
ILF2,black
ILKAP,black
IMP3,black
IMP4,black
IMPG1,black
INO80C,black
INSM2,black
INTS3,black
INTS6,black
INTS8,black
IPO11,black
IPP,black
IQCA1,black
IQCB1,black
IREB2,black
IRF2,black
IRF4,black
IRS1,black
IRX6,black
ISLR2,black
ISM1,black
ISY1,black
ITFG2,black
ITGB1,black
ITGB4,black
ITSN2,black
IVNS1ABP,black
IWS1,black
JMJD1C,black
JMJD7,black
KATNB1,black
KAZALD1,black
KBTBD3,black
KBTBD4,black
KBTBD8,black
KCNB1,black
KCND2,black
KCNJ12,black
KCNMB4,black
KCNQ1DN,black
KCTD7,black
KDELR2,black
KDM2A,black
KIAA0101,black
KIAA0232,black
KIAA0284,black
KIAA1012,black
KIAA1033,black
KIAA1409,black
KIAA1429,black
KIAA1530,black
KIAA1549,black
KIAA1586,black
KIAA1712,black
KIAA1751,black
KIAA1949,black
KLC4,black
KLF12,black
KLF14,black
KLHDC7A,black
KLHL18,black
KLHL31,black
KLHL36,black
KPNA6,black
KPTN,black
KRAS,black
KRI1,black
KSR2,black
LACE1,black
LAMA1,black
LAMB2,black
LAPTM4A,black
LASS2,black
LATS1,black
LBR,black
LCMT1,black
LCN10,black
LDB2,black
LDB3,black
LDHAL6A,black
LDHB,black
LETM2,black
LHFP,black
LHPP,black
LIAS,black
LIMS2,black
LIN28,black
LIN52,black
LIN54,black
LITAF,black
LLPH,black
LMAN2L,black
LMBR1L,black
LMBRD1,black
LMCD1,black
LMO2,black
LMO4,black
LMTK2,black
LOC100128164,black
LOC100128731,black
LOC100130015,black
LOC100130987,black
LOC100302401,black
LOC100302652,black
LOC143666,black
LOC145663,black
LOC151174,black
LOC256880,black
LOC282997,black
LOC283392,black
LOC285456,black
LOC285830,black
LOC344595,black
LOC389705,black
LOC401431,black
LOC404266,black
LOC440356,black
LOC644145,black
LOC652276,black
LOC653113,black
LOC728743,black
LOC91149,black
LONP2,black
LPCAT2,black
LPHN2,black
LPPR2,black
LRDD,black
LRFN5,black
LRP1,black
LRP2,black
LRRC23,black
LRRC49,black
LRRC59,black
LRRC7,black
LRRC8B,black
LRRC8D,black
LRRCC1,black
LRRFIP1,black
LRTOMT,black
LSAMP,black
LUC7L,black
LUC7L3,black
LY6G5C,black
LYNX1,black
LYPD6,black
LYPLA2,black
LYSMD2,black
MACROD2,black
MAD1L1,black
MAD2L1BP,black
MAFA,black
MAGI2,black
MAML1,black
MAN1A1,black
MAN2C1,black
MAP1D,black
MAP1S,black
MAP2K5,black
MAP3K3,black
MAP3K4,black
MAP3K5,black
MAP4K4,black
MAPK3,black
MAPRE3,black
MAPT,black
MARCH1,black
MARCKS,black
MARCKSL1,black
MARK2,black
MAST4,black
MATN2,black
MATR3,black
MAX,black
MBD6,black
MBOAT7,black
MBTPS1,black
MCF2L2,black
MCFD2,black
MCM10,black
MCM3,black
MDC1,black
MDGA2,black
MDM2,black
MEAF6,black
MECOM,black
MED13L,black
MED17,black
MED18,black
MED21,black
MED28,black
MED8,black
MEF2C,black
MEIS1,black
MESDC2,black
METTL3,black
METTL6,black
MFSD8,black
MGAT4A,black
MGST2,black
MGST3,black
MIB2,black
MIER3,black
MIR132,black
MIR1908,black
MIR19A,black
MIR2116,black
MIR423,black
MIR548H4,black
MIR564,black
MIR632,black
MIR760,black
MKLN1,black
MKRN1,black
MKS1,black
MLH1,black
MLL,black
MLLT10,black
MMAA,black
MND1,black
MNS1,black
MNT,black
MOBKL1B,black
MOBKL3,black
MOCS1,black
MON1B,black
MON2,black
MOSC2,black
MPHOSPH8,black
MPV17L2,black
MRI1,black
MRPL1,black
MRPL15,black
MRPL18,black
MRPL19,black
MRPL34,black
MRPL36,black
MRPL42,black
MRPL52,black
MRPS12,black
MRPS18B,black
MRPS31,black
MRPS5,black
MRS2,black
MS4A3,black
MSH6,black
MSRA,black
MSRB2,black
MSRB3,black
MTCH2,black
MTFR1,black
MTMR14,black
MTMR15,black
MTMR9,black
MTOR,black
MTRR,black
MUDENG,black
MUTED,black
MXD3,black
MYADML2,black
MYB,black
MYBBP1A,black
MYC,black
MYCBP,black
MYCL1,black
MYL6,black
MYO16,black
MYO1E,black
MYOCD,black
MYST2,black
MYST3,black
MYT1L,black
NAA15,black
NAA16,black
NAA35,black
NAAA,black
NACA,black
NALCN,black
NAMPT,black
NAP1L4,black
NASP,black
NAV2,black
NBAS,black
NBEAL1,black
NBLA00301,black
NBN,black
NCAM1,black
NCDN,black
NCEH1,black
NCL,black
NCOA2,black
NCOA4,black
NCOA7,black
NCRNA00120,black
NCRNA00167,black
NCRNA00219,black
NDFIP1,black
NDNL2,black
NDUFA12,black
NDUFA3,black
NDUFA4,black
NDUFAF2,black
NDUFAF4,black
NDUFC2,black
NDUFS5,black
NDUFS8,black
NECAB1,black
NECAP1,black
NEDD8,black
NEIL2,black
NEK1,black
NEK2,black
NELL2,black
NES,black
NET1,black
NEU1,black
NEU3,black
NFATC2IP,black
NFIA,black
NFIL3,black
NFIX,black
NFU1,black
NGLY1,black
NHEDC1,black
NINL,black
NIPA1,black
NKAIN2,black
NKD1,black
NKX2-1,black
NKX2-6,black
NKX6-2,black
NLE1,black
NLRP14,black
NMNAT1,black
NMNAT2,black
NMT1,black
NMUR1,black
NOL12,black
NOP16,black
NPAS4,black
NPHP4,black
NPR1,black
NPY5R,black
NQO1,black
NR1D1,black
NR6A1,black
NRD1,black
NRN1,black
NRXN1,black
NSMAF,black
NSUN4,black
NSUN6,black
NTM,black
NTN3,black
NTNG2,black
NTSR1,black
NUAK1,black
NUAK2,black
NUBP1,black
NUBPL,black
NUDC,black
NUDT5,black
NUDT6,black
NUDT7,black
NUDT8,black
NUMA1,black
NUMB,black
NUP160,black
NUP214,black
NUSAP1,black
NXPH2,black
OBFC2A,black
OBFC2B,black
OBSCN,black
OCIAD2,black
ODF2L,black
OLFM3,black
OLFM4,black
OLIG2,black
OPA3,black
ORAI2,black
OSBPL1A,black
OSBPL8,black
OSCP1,black
OTX2OS1,black
OVCA2,black
OVOL1,black
OXR1,black
OXSR1,black
P2RY2,black
P4HA1,black
PACRGL,black
PADI2,black
PAFAH2,black
PAIP2B,black
PAK4,black
PALMD,black
PAM,black
PAN2,black
PAN3,black
PANK1,black
PAQR3,black
PAQR8,black
PARM1,black
PARS2,black
PBLD,black
PBX2,black
PC,black
PCBD2,black
PCBP4,black
PCCB,black
PCDH10,black
PCDHAC2,black
PCMT1,black
PCMTD1,black
PCNP,black
PCOTH,black
PCSK1,black
PCSK9,black
PCYT1A,black
PCYT2,black
PDCD6IP,black
PDCD7,black
PDE4C,black
PDE4DIP,black
PDGFC,black
PDXP,black
PECI,black
PELI3,black
PER2,black
PER3,black
PEX14,black
PEX16,black
PEX6,black
PFDN1,black
PFDN5,black
PFDN6,black
PGAM1,black
PGAP1,black
PHF1,black
PHF20,black
PHGDH,black
PHIP,black
PHLDB1,black
PHLPP1,black
PHOX2A,black
PHPT1,black
PHTF2,black
PIAS3,black
PIGH,black
PIGP,black
PIGT,black
PIGU,black
PIGV,black
PIGZ,black
PIK3R2,black
PIK3R3,black
PIM1,black
PIWIL1,black
PJA2,black
PL-5283,black
PLA2R1,black
PLCXD3,black
PLEC1,black
PLEKHB2,black
PLEKHF2,black
PLOD2,black
PLXNA4,black
PLXND1,black
PMF1,black
PML,black
PNMA2,black
PNN,black
PNPLA2,black
PNPO,black
PNRC1,black
PODN,black
PODNL1,black
POFUT2,black
POLA2,black
POLQ,black
POLR3E,black
POLS,black
POT1,black
POU3F3,black
PPA1,black
PPAP2A,black
PPAPDC1B,black
PPAPDC2,black
PPARGC1B,black
PPHLN1,black
PPIA,black
PPID,black
PPIF,black
PPIL1,black
PPIL4,black
PPIL5,black
PPM1B,black
PPM1D,black
PPP1CB,black
PPP1R12A,black
PPP1R15B,black
PPP2R2A,black
PPP2R5A,black
PPP3CB,black
PPPDE2,black
PPT2,black
PRCP,black
PRDM14,black
PRDM2,black
PRDX3,black
PRIM1,black
PRKAG2,black
PRKAR1B,black
PRKAR2A,black
PRKRIR,black
PRMT7,black
PRPF3,black
PRPF31,black
PRPF39,black
PRPF4,black
PRPF8,black
PRPSAP2,black
PRR13,black
PRR24,black
PRR3,black
PRR5L,black
PSKH1,black
PSMA1,black
PSMB3,black
PSMB4,black
PSMB9,black
PSMC5,black
PSMD7,black
PSME1,black
PTCH2,black
PTHLH,black
PTPN12,black
PTPRG,black
PTPRN2,black
PUS7,black
PVRL3,black
PWWP2A,black
PXK,black
PYY,black
QSOX2,black
R3HCC1,black
RAB10,black
RAB11A,black
RAB2B,black
RAB3GAP2,black
RAB5B,black
RAB6A,black
RABAC1,black
RAC3,black
RAD50,black
RAD52,black
RAD54B,black
RAG1AP1,black
RAP1B,black
RAPGEF3,black
RAPGEF6,black
RARRES1,black
RASA1,black
RASA2,black
RASA3,black
RASEF,black
RASGRF2,black
RASSF1,black
RASSF10,black
RBBP4,black
RBL2,black
RBM12B,black
RBM17,black
RBM22,black
RBM23,black
RBM28,black
RBM47,black
RBM4B,black
RBM8A,black
RCOR1,black
RCOR3,black
RDBP,black
RDX,black
REEP5,black
REL,black
RELA,black
RELB,black
RELL1,black
REST,black
RET,black
REXO2,black
RFC5,black
RFX1,black
RG9MTD2,black
RGL2,black
RGMA,black
RGMB,black
RGS9,black
RHBDL1,black
RHOBTB1,black
RHOU,black
RILPL2,black
RIT1,black
RNASE13,black
RNF121,black
RNF126,black
RNF126P1,black
RNF14,black
RNF169,black
RNF180,black
RNF213,black
RNF220,black
RNF34,black
RNF41,black
RNF44,black
RNF5,black
RNF5P1,black
RNF6,black
RNFT1,black
RNU5E,black
RNU6ATAC,black
ROR2,black
RORA,black
RPAIN,black
RPL14,black
RPL23A,black
RPL28,black
RPL37,black
RPL41,black
RPL5,black
RPL7,black
RPL7L1,black
RPN1,black
RPP21,black
RPP25,black
RPS27A,black
RPTOR,black
RPUSD4,black
RRAGC,black
RRAS2,black
RRM2B,black
RRN3P2,black
RRP12,black
RRP15,black
RSBN1L,black
RSL24D1,black
RSPRY1,black
